id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
328,1476647266349838340,https://twitter.com/scottunderhill/statuses/1476647266349838340,https://twitter.com/scottunderhill/statuses/1476647266349838340,scottunderhill,@Adiscen @RepSwalwell Ultimate Frisbee and dodgeball. The classic frat-boy douchebag.,@Adiscen @RepSwalwell Ultimate Frisbee and dodgeball. The classic frat-boy douchebag.,2021-12-30 15:11:57,Twitter for Android,1,0,en,,reply,Adiscen,547017239,1476626681288962052,,0,0,32455891,https://pbs.twimg.com/profile_images/816487941362982912/LxYmd-gq_normal.jpg,12617,718,156,2009-04-17 11:53:43,Proud father of Nate and Sydney,USA,
329,1476643554017566728,https://twitter.com/Kali_Export/statuses/1476643554017566728,https://twitter.com/Kali_Export/statuses/1476643554017566728,Kali_Export,@40wopff @Zone6Sosa Ay I was the same way…”I ain’t dressin out unless we hoopin or playing flag football…might pop out for ultimate frisbee” 😂😂,@40wopff @Zone6Sosa Ay I was the same way…”I ain’t dressin out unless we hoopin or playing flag football…might pop out for ultimate frisbee” 😂😂,2021-12-30 14:57:12,Twitter for iPhone,2,0,en,,reply,40wopff,1345144648369655809,1476643118745276423,,0,0,238438237,https://pbs.twimg.com/profile_images/1477494682385096707/pD__PHOv_normal.jpg,33828,164,275,2011-01-15 00:00:28,#HunterRealty&Investments©️#GuiceByGino©️,"Atlanta, GA",
330,1476637340064010246,https://twitter.com/RachelHollyrats/statuses/1476637340064010246,https://twitter.com/RachelHollyrats/statuses/1476637340064010246,RachelHollyrats,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 14:32:31,Twitter for iPhone,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,2724864085,https://pbs.twimg.com/profile_images/1472080574546333700/nU-HEJB0_normal.jpg,7537,428,230,2014-08-11 19:06:16,"Catholic, Proud wife of The District Deputy of the KofC , Texan,happy, loved, GreenBay ORIGINAL Packer Stock owner w my Dad💚💛💚💛 and 2 furbabies Jake & Rudy",,
331,1476635047104974850,https://twitter.com/RJ98097324/statuses/1476635047104974850,https://twitter.com/RJ98097324/statuses/1476635047104974850,RJ98097324,"@Lethamyr_RL ultimate frisbee game mode in rl, thoughts?","@Lethamyr_RL ultimate frisbee game mode in rl, thoughts?",2021-12-30 14:23:24,Twitter for Android,0,0,en,,original,,0,0,,0,0,1248082050793570305,https://pbs.twimg.com/profile_images/1248082338791260161/_QeiZq1__normal.jpg,101,366,47,2020-04-08 22:55:36,,,
332,1476631745118285836,https://twitter.com/SamSmit64246628/statuses/1476631745118285836,https://twitter.com/SamSmit64246628/statuses/1476631745118285836,SamSmit64246628,RT @AdamZagoria: Ultimate Frisbee on Ice https://t.co/a8fPjg9Y6t via @YouTube,Ultimate Frisbee on Ice https://t.co/a8fPjg9Y6t via @YouTube,2021-12-30 14:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,AdamZagoria,48224124,1476619538699636740,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
333,1476627930402992128,https://twitter.com/dakotahunt1616/statuses/1476627930402992128,https://twitter.com/dakotahunt1616/statuses/1476627930402992128,dakotahunt1616,"@naadabeats 100% getting beat saber, super hot, resident evil 4, echo (a space ultimate frisbee game kinda like VR rocket league), and this game called a township tale (you start with nothing i a giant world with random people and have ti craft your own weapons and food to survive)","@naadabeats 100% getting beat saber, super hot, resident evil 4, echo (a space ultimate frisbee game kinda like VR rocket league), and this game called a township tale (you start with nothing i a giant world with random people and have ti craft your own weapons and food to survive)",2021-12-30 13:55:07,Twitter for iPhone,2,0,en,,reply,naadabeats,66060365,1476625132105969671,,0,0,555356701,https://pbs.twimg.com/profile_images/1425878328398032906/_HpmTq9__normal.jpg,26064,653,675,2012-04-16 15:15:01,certified silly goose,"New Orleans, LA",
334,1476626504767311888,https://twitter.com/TalyaZax/statuses/1476626504767311888,https://twitter.com/TalyaZax/statuses/1476626504767311888,TalyaZax,On the surprising and powerful ways (lol) in which ultimate Frisbee shaped Georgia senator Jon Ossoff https://t.co/zcqPf1xYMb,On the surprising and powerful ways (lol) in which ultimate Frisbee shaped Georgia senator Jon Ossoff https://t.co/zcqPf1xYMb,2021-12-30 13:49:27,Twitter Web App,0,0,en,,reply,TalyaZax,596511424,1476626120246448129,,0,0,596511424,https://pbs.twimg.com/profile_images/1450132445798584321/wUi8C7K6_normal.jpg,2433,1014,1047,2012-06-01 10:27:34,"Innovation editor @jdforward. Words @nytimes, @theatlantic, @lithub. RTs aren't endorsements. Pitches welcome: zax@forward.com","New York, NY",
335,1476624400191533057,https://twitter.com/being_ulti/statuses/1476624400191533057,https://twitter.com/being_ulti/statuses/1476624400191533057,being_ulti,"@Meg__Duffy urged me to go on the sideline of a late night frisbee game. I had just started playing ultimate again, after a 2 year break, now as Penny. I straight up asked her if the PUL was trans friendly and she said emphatically that it was. 

2/12","@Meg__Duffy urged me to go on the sideline of a late night frisbee game. I had just started playing ultimate again, after a 2 year break, now as Penny. I straight up asked her if the PUL was trans friendly and she said emphatically that it was. 

2/12",2021-12-30 13:41:06,Twitter for Android,7,0,en,,reply,being_ulti,747470150421479424,1476624398123782152,,0,0,747470150421479424,https://pbs.twimg.com/profile_images/1478495986712469507/AcPs6DtF_normal.jpg,54651,1728,6565,2016-06-27 12:42:26,Social media experiment showcasing the lives and personalities of those in ultimate. A new person takes over every Monday. This week: @emmanem38,"Raleigh, NC",
336,1476623359244832801,https://twitter.com/j_derekb/statuses/1476623359244832801,https://twitter.com/j_derekb/statuses/1476623359244832801,j_derekb,@OyezSanta1969 @aznananc @nicoleanneliz @lisbonally @Toure How many trans teens do you know. How many do you personally coach? I coach 3 on my ultimate frisbee teams. They are incredibly happy to have a chance to play at all. I have to emphasize to them how welcome they are since it is hard for them. And I’m in Portland.,@OyezSanta1969 @aznananc @nicoleanneliz @lisbonally @Toure How many trans teens do you know. How many do you personally coach? I coach 3 on my ultimate frisbee teams. They are incredibly happy to have a chance to play at all. I have to emphasize to them how welcome they are since it is hard for them. And I’m in Portland.,2021-12-30 13:36:57,Twitter for iPhone,1,0,en,,reply,OyezSanta1969,1466213696112312321,1476622535756288005,,0,0,195793653,https://pbs.twimg.com/profile_images/1045834428872720385/FK6c7w7h_normal.jpg,3314,1281,141,2010-09-27 11:57:50,"It's just a J., no, it doesn't stand for anything.","Portland, OR",
337,1476621927007789056,https://twitter.com/PlanetLory/statuses/1476621927007789056,https://twitter.com/PlanetLory/statuses/1476621927007789056,PlanetLory,@nicodayss @espinosaawendy I have a cousin who makes their entire family play ultimate frisbee in the morning on Christmas https://t.co/kCgq7xThgz,@nicodayss @espinosaawendy I have a cousin who makes their entire family play ultimate frisbee in the morning on Christmas https://t.co/kCgq7xThgz,2021-12-30 13:31:16,Twitter for iPhone,2,0,en,,reply,nicodayss,30954633,1476567237960114188,,0,0,347602981,https://pbs.twimg.com/profile_images/773711928438980608/ARg3wj_Y_normal.jpg,29725,171,198,2011-08-02 22:01:21,🇪🇸🏳️‍🌈  She/Her. Exhausted. Tested positive for emotional motion sickness,"Miami, FL",
338,1476619538699636740,https://twitter.com/AdamZagoria/statuses/1476619538699636740,https://twitter.com/AdamZagoria/statuses/1476619538699636740,AdamZagoria,Ultimate Frisbee on Ice https://t.co/a8fPjg9Y6t via @YouTube,Ultimate Frisbee on Ice https://t.co/a8fPjg9Y6t via @YouTube,2021-12-30 13:21:46,Twitter for iPhone,0,1,en,,original,,0,0,,0,0,48224124,https://pbs.twimg.com/profile_images/1428195849444773889/0vDq7rB__normal.jpg,185976,5419,60214,2009-06-17 23:08:50,"Basketball Insider / Contributor @NYTSports, @ForbesSports & @njdotcom  'I got buddies up White House Road And they keep me strutting when my feet hang low'",New York,1
339,1476617230188220421,https://twitter.com/Mags0nline/statuses/1476617230188220421,https://twitter.com/Mags0nline/statuses/1476617230188220421,Mags0nline,@ImNegativeZero you should peep honestly it’s pretty fire. like ultimate frisbee on steroids with a deadman wonderland theme,@ImNegativeZero you should peep honestly it’s pretty fire. like ultimate frisbee on steroids with a deadman wonderland theme,2021-12-30 13:12:36,Twitter for iPhone,0,0,en,,reply,ImNegativeZero,914678399817388043,1476616935878103040,,0,0,1266256118,https://pbs.twimg.com/profile_images/1473726426939600904/63usLCvO_normal.jpg,65814,826,2570,2013-03-14 01:22:53,Shit poster by day 😈 Twitch streamer by night 😮‍💨,"New York, USA",
340,1476614192148975619,https://twitter.com/Bluedrake42/statuses/1476614192148975619,https://twitter.com/Bluedrake42/statuses/1476614192148975619,Bluedrake42,"@TheChowderhead If you hate Tom Clancy, then stop playing and/or supporting games with his name slapped on it.

We should agree here. I don’t mind colorful form-breaking products, but just don’t call it a Tom Clancy product.

That would be like making a Madden game about ultimate frisbee.","@TheChowderhead If you hate Tom Clancy, then stop playing and/or supporting games with his name slapped on it.

We should agree here. I don’t mind colorful form-breaking products, but just don’t call it a Tom Clancy product.

That would be like making a Madden game about ultimate frisbee.",2021-12-30 13:00:32,Twitter for iPhone,10,0,en,,reply,TheChowderhead,2704408519,1476609067623849988,,0,0,202287848,https://pbs.twimg.com/profile_images/1254900595015761920/hQhsW-La_normal.jpg,8300,333,12813,2010-10-13 14:22:36,I'm Bluedrake42. Developer for Operation: Harsh Doorstop. Founder of Drakeling Labs. Vocalist for Johari. Contact bluedrake42@blacksiteltd.com for inquiries.,"Kentucky, USA",
341,1476601546313973767,https://twitter.com/SamSmit64246628/statuses/1476601546313973767,https://twitter.com/SamSmit64246628/statuses/1476601546313973767,SamSmit64246628,RT @CobbCoAthletics: Cobb PARKS 2022 Spring Adult 7v7 COED Ultimate Frisbee league Registration is now open! See The photo for more informa…,Cobb PARKS 2022 Spring Adult 7v7 COED Ultimate Frisbee league Registration is now open! See The photo for more information! https://t.co/BjY3cY2v8N,2021-12-30 12:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,CobbCoAthletics,726081911932784640,1476586507959996431,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
342,1476601264683245576,https://twitter.com/BoltonSch/statuses/1476601264683245576,https://twitter.com/BoltonSch/statuses/1476601264683245576,BoltonSch,RT @Philip_Britton: @Debbiealiyoung @BSGDSport @BoltonSch @SportatBolton All the “invasion sports” support the skills of tactics and team w…,@Debbiealiyoung @BSGDSport @BoltonSch @SportatBolton All the “invasion sports” support the skills of tactics and team work as well as fitness and the outdoors - one other recent addition has been some ultimate frisbee.,2021-12-30 12:09:10,TweetDeck,0,1,en,,retweet,,0,0,Philip_Britton,589047232,1476579882092093442,22637681,https://pbs.twimg.com/profile_images/916308250060099584/wiMpFd8y_normal.jpg,42144,763,8442,2009-03-03 10:58:25,Bolton School is one of the North's leading independent day schools offering an all through education from Nursery to Sixth Form on a stunning 32 acre campus.,"Bolton, Greater Manchester",
343,1476586507959996431,https://twitter.com/CobbCoAthletics/statuses/1476586507959996431,https://twitter.com/CobbCoAthletics/statuses/1476586507959996431,CobbCoAthletics,Cobb PARKS 2022 Spring Adult 7v7 COED Ultimate Frisbee league Registration is now open! See The photo for more information! https://t.co/BjY3cY2v8N,Cobb PARKS 2022 Spring Adult 7v7 COED Ultimate Frisbee league Registration is now open! See The photo for more information! https://t.co/BjY3cY2v8N,2021-12-30 11:10:31,Twitter Web App,0,1,en,,original,,0,0,,0,0,726081911932784640,https://pbs.twimg.com/profile_images/727890468613312514/cqunaIa9_normal.jpg,178,42,96,2016-04-29 12:13:12,Cobb County's official Athletics twitter page. Follow for park and adult league updates!,"Cobb County, Georgia",
344,1476586446622498817,https://twitter.com/SamSmit64246628/statuses/1476586446622498817,https://twitter.com/SamSmit64246628/statuses/1476586446622498817,SamSmit64246628,RT @hastaluenzo: The CDC says my dog can now play on our ultimate frisbee team,The CDC says my dog can now play on our ultimate frisbee team,2021-12-30 11:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,hastaluenzo,2403821917,1476575266281562112,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
345,1476579882092093442,https://twitter.com/Philip_Britton/statuses/1476579882092093442,https://twitter.com/Philip_Britton/statuses/1476579882092093442,Philip_Britton,@Debbiealiyoung @BSGDSport @BoltonSch @SportatBolton All the “invasion sports” support the skills of tactics and team work as well as fitness and the outdoors - one other recent addition has been some ultimate frisbee.,@Debbiealiyoung @BSGDSport @BoltonSch @SportatBolton All the “invasion sports” support the skills of tactics and team work as well as fitness and the outdoors - one other recent addition has been some ultimate frisbee.,2021-12-30 10:44:12,Twitter for iPad,1,1,en,,reply,Philip_Britton,589047232,1476578744332660745,,0,0,589047232,https://pbs.twimg.com/profile_images/1050999411650772992/ZjIWRjE3_normal.jpg,40887,790,3862,2012-05-24 07:23:13,"Head of Foundation, Bolton School, independent day school for 2400 young people from nursery to 18. FInstP. FCCT, Chair, HMC Communication. Chair, @IDPE_Europe",,
346,1476575266281562112,https://twitter.com/hastaluenzo/statuses/1476575266281562112,https://twitter.com/hastaluenzo/statuses/1476575266281562112,hastaluenzo,The CDC says my dog can now play on our ultimate frisbee team,The CDC says my dog can now play on our ultimate frisbee team,2021-12-30 10:25:51,Twitter for iPhone,10,1,en,,original,,0,0,,0,0,2403821917,https://pbs.twimg.com/profile_images/1367959784868118530/yAOvoeHs_normal.jpg,2297,371,254,2014-03-22 10:29:07,Black Lives Matter - Rum Runner Ultimate #27,,
347,1476571346327023621,https://twitter.com/SamSmit64246628/statuses/1476571346327023621,https://twitter.com/SamSmit64246628/statuses/1476571346327023621,SamSmit64246628,"RT @woodstockYL: 10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Fri…","10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Frisbee that is)
- Overwatch
- Life is Strange
- THPS2
- Skate 2 https://t.co/vRAOCTvesl",2021-12-30 10:10:16,Twitter Bot 1996,0,2,en,,quote,,0,0,woodstockYL,930492731759177728,1476561388982132748,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
348,1476568097226174467,https://twitter.com/r_yandle/statuses/1476568097226174467,https://twitter.com/r_yandle/statuses/1476568097226174467,r_yandle,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 09:57:22,Twitter Web App,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,1417828164781346826,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,36,12,0,2021-07-21 08:49:57,,,
349,1476563927236440065,https://twitter.com/jdallen74/statuses/1476563927236440065,https://twitter.com/jdallen74/statuses/1476563927236440065,jdallen74,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 09:40:48,Twitter for iPad,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,1038167238,https://pbs.twimg.com/profile_images/3025541834/294f06fd5ceb7eda869d4e551c873935_normal.jpeg,1299,51,33,2012-12-26 17:02:51,"Realtor, Catholic, love the outdoors and spending time with family",Boise,
350,1476561398129991681,https://twitter.com/Chojinki/statuses/1476561398129991681,https://twitter.com/Chojinki/statuses/1476561398129991681,Chojinki,"RT @woodstockYL: 10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Fri…","10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Frisbee that is)
- Overwatch
- Life is Strange
- THPS2
- Skate 2 https://t.co/vRAOCTvesl",2021-12-30 09:30:45,1 chojinki,0,2,en,,quote,,0,0,woodstockYL,930492731759177728,1476561388982132748,100495378,https://pbs.twimg.com/profile_images/1274524931934564352/dm53IJEY_normal.jpg,138005,193,1265,2009-12-30 08:20:45,"I mostly just retweet things I find interesting, mostly overwatch, give me a follow if you want me to retweet something for you","Norfolk, VA",
351,1476561388982132748,https://twitter.com/woodstockYL/statuses/1476561388982132748,https://twitter.com/woodstockYL/statuses/1476561388982132748,woodstockYL,"10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Frisbee that is)
- Overwatch
- Life is Strange
- THPS2
- Skate 2 https://t.co/vRAOCTvesl","10 games to get to know me

- Journey
- Majora’s Mask
- Breath of the Wild
- Firewatch
- Diddy Kong Racing
- Ultimate (Frisbee that is)
- Overwatch
- Life is Strange
- THPS2
- Skate 2 https://t.co/vRAOCTvesl",2021-12-30 09:30:42,Twitter for iPhone,8,2,en,"10 video games to get to know me

 - Metroid (Prime series)
 - Super Smash Bros. (Melee / Brawl)
 - League of Legends
 - Guitar Hero (any variation)
 - Crysis
 - PUBG
 - Anno 1602
 - Need for Speed Underground (1+2)
 - TrackMania
 - Yu-Gi-Oh! Power of Chaos https://t.co/yaeN8piTO5",quote,GGs_Liva,1581587808,1476511210409533441,,0,0,930492731759177728,https://pbs.twimg.com/profile_images/1398922571249295362/by21ltSj_normal.jpg,234,300,70,2017-11-14 12:48:49,Media Technology Student | Event Organization at #untachableAC | SSBU Young Link | occasional guitar playing | I've already SDd twice on my way to the setup,"Cologne, Germany",
352,1476559587050328069,https://twitter.com/jlheimerl/statuses/1476559587050328069,https://twitter.com/jlheimerl/statuses/1476559587050328069,jlheimerl,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 09:23:33,Twitter for Android,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,101567506,https://pbs.twimg.com/profile_images/549371715613372416/EE178IwR_normal.jpeg,4157,255,202,2010-01-03 15:42:03,My thoughts and opinions are my own.,"Roseville, MN",
353,1476557048506724353,https://twitter.com/backhand/statuses/1476557048506724353,https://twitter.com/backhand/statuses/1476557048506724353,backhand,"@elisjames Kids and students. And from my experience, they're more likely to pay ultimate frisbee anyway. That's on California; other parts of the country may differ","@elisjames Kids and students. And from my experience, they're more likely to pay ultimate frisbee anyway. That's on California; other parts of the country may differ",2021-12-30 09:13:28,Twitter for Android,2,0,en,,reply,elisjames,249407420,1476556652262346758,,0,0,15638627,https://pbs.twimg.com/profile_images/1452699289763917824/tY-6ZRh3_normal.jpg,14138,720,426,2008-07-28 18:30:37,"This is why events unnerve me.

Tech & Data: @backhandtech
Stories: @backhandstories","Glasgow, Scotland",
354,1476556761905598465,https://twitter.com/koc6790/statuses/1476556761905598465,https://twitter.com/koc6790/statuses/1476556761905598465,koc6790,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 09:12:19,PyTwitterAssistant for koc6790,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,2230815066,https://pbs.twimg.com/profile_images/378800000830970052/25302511a5710acbcc8421253bc785be_normal.png,29735,151,273,2013-12-04 22:08:06,"For info on joining the Cathedral Council/@koc6790, contact GK Ed Coleman GK6790@vakofc.org or Membership Dir. Darek Kitlinski djkitlinski@icloud.com.","Arlington, Virginia",
355,1476556247340101634,https://twitter.com/SamSmit64246628/statuses/1476556247340101634,https://twitter.com/SamSmit64246628/statuses/1476556247340101634,SamSmit64246628,"RT @KofC: Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fr…","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 09:10:17,Twitter Bot 1996,0,8,en,,retweet,,0,0,KofC,27602545,1476552326953451524,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
356,1476552326953451524,https://twitter.com/KofC/statuses/1476552326953451524,https://twitter.com/KofC/statuses/1476552326953451524,KofC,"Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B","Knights from the University of St. Thomas in St. Paul, Minn., sponsored an ultimate frisbee tournament fostering the spirit of fraternity. https://t.co/ayDT3o0q9B",2021-12-30 08:54:42,Twitter Web App,43,8,en,,original,,0,0,,0,0,27602545,https://pbs.twimg.com/profile_images/1303666121648865280/Vp_PDztE_normal.jpg,32412,1722,57050,2009-03-30 03:44:10,We are the world’s foremost Catholic fraternal organization. Join us. #FrMcGivney,,1
357,1476544945628585988,https://twitter.com/MimiIeaks/statuses/1476544945628585988,https://twitter.com/MimiIeaks/statuses/1476544945628585988,MimiIeaks,"RT @SonicFilmScript: Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.","Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.",2021-12-30 08:25:22,Twitter Web App,0,2,en,,retweet,,0,0,SonicFilmScript,1354402763741003778,1476538562401251333,320281757,https://pbs.twimg.com/profile_images/1477820710164873216/Ec1KX2wP_normal.jpg,43634,1073,383,2011-06-19 12:48:18,Morfonica & Liella Fan - 17 - Bisexual - Nonbinary - ASD - Private is @MimileaksThe2nd,They / Them,
358,1476541200324775946,https://twitter.com/SamSmit64246628/statuses/1476541200324775946,https://twitter.com/SamSmit64246628/statuses/1476541200324775946,SamSmit64246628,"RT @SonicFilmScript: Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.","Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.",2021-12-30 08:10:29,Twitter Bot 1996,0,2,en,,retweet,,0,0,SonicFilmScript,1354402763741003778,1476538562401251333,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
359,1476541166225080323,https://twitter.com/SamSmit64246628/statuses/1476541166225080323,https://twitter.com/SamSmit64246628/statuses/1476541166225080323,SamSmit64246628,RT @gabbers_where: What's something that FEELS like attending group therapy but isn't playing ultimate frisbee,What's something that FEELS like attending group therapy but isn't playing ultimate frisbee,2021-12-30 08:10:21,Twitter Bot 1996,0,1,en,,retweet,,0,0,gabbers_where,1327067614934405122,1476532804519272448,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
360,1476541148747472896,https://twitter.com/SamSmit64246628/statuses/1476541148747472896,https://twitter.com/SamSmit64246628/statuses/1476541148747472896,SamSmit64246628,RT @paramount_the: Have you ever played crab football or Ultimate frisbee?... it’s exhausting! But these kids loved it! Another great day t…,Have you ever played crab football or Ultimate frisbee?... it’s exhausting! But these kids loved it! Another great day that HAF (holiday activities and food) project. #medwaygo #HAF2021 #christmasholidays2021 #medway #community https://t.co/VyN0BEEl4F,2021-12-30 08:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,paramount_the,1097444267927240705,1476527144964694018,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
361,1476538562401251333,https://twitter.com/SonicFilmScript/statuses/1476538562401251333,https://twitter.com/SonicFilmScript/statuses/1476538562401251333,SonicFilmScript,"Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.","Also, my buddy Spencer works for the gas company, and he's more of an Ultimate Frisbee guy.",2021-12-30 08:00:00,Twitter Web App,24,2,en,,original,,0,0,,0,0,1354402763741003778,https://pbs.twimg.com/profile_images/1468640143850491907/1stOcFoO_normal.jpg,8122,21,1840,2021-01-27 07:16:09,"Taking a break from Sonic Boom to tweet the Sonic Movie script again. Ran by @MimiIeaks. (Was at Episode 21 / 104)
Admin uses They/Them Pronouns.",// = Out of Character Post,
362,1476532804519272448,https://twitter.com/gabbers_where/statuses/1476532804519272448,https://twitter.com/gabbers_where/statuses/1476532804519272448,gabbers_where,What's something that FEELS like attending group therapy but isn't playing ultimate frisbee,What's something that FEELS like attending group therapy but isn't playing ultimate frisbee,2021-12-30 07:37:07,"Cheap Bots, Done Quick!",0,1,en,,original,,0,0,,0,0,1327067614934405122,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2972,0,4,2020-11-12 20:56:07,I want to be a bot,,
363,1476527144964694018,https://twitter.com/paramount_the/statuses/1476527144964694018,https://twitter.com/paramount_the/statuses/1476527144964694018,paramount_the,Have you ever played crab football or Ultimate frisbee?... it’s exhausting! But these kids loved it! Another great day that HAF (holiday activities and food) project. #medwaygo #HAF2021 #christmasholidays2021 #medway #community https://t.co/VyN0BEEl4F,Have you ever played crab football or Ultimate frisbee?... it’s exhausting! But these kids loved it! Another great day that HAF (holiday activities and food) project. #medwaygo #HAF2021 #christmasholidays2021 #medway #community https://t.co/VyN0BEEl4F,2021-12-30 07:14:38,Twitter for iPhone,2,1,en,,original,,0,0,,0,0,1097444267927240705,https://pbs.twimg.com/profile_images/1126773564047220738/t6NVQRkO_normal.jpg,333,549,201,2019-02-18 05:34:37,"The Paramount Foundation is a not for profit organisation, investing in our communities. We aim to improve the lives and wellbeing of vulnerable People.",,
